positive	영상미와 OST가 돋보이는영화. 뮤비보는느낌이 들기도함. 처음부터 끝까지 니엘이 나와서 이끄는데 역할 소화를 잘함. 기본적으로 노래를 잘하고 목소리가 한몫했음. 다른 배우분들도 역할이 참 잘어울림.
positive	초반 부는 살짝 지루한 감이 없지 않아 있습니다. 뒤에 있던 분들도 마지막에 보니 나가셨는지 없더라구요. 후반 부 부터는 조제의 감정과 영석이의 감정이 잘 나타나서 좋았습니다. 일단 한지민님과 남주혁님의 연기가 최고였어요. 합도 최고... 결말도 애틋하고 좋았어요. 특히 수족관 씬이 너무 슬퍼서 아직두 생각이 나네용...
negative	공산주의자 감독이 보는 트럼프
positive	진짜 대박 재밌어요 전 세번봤습니다 전종서 연기 미쳤엉ㅛ
negative	제목이.;; 중국집이네.. 안습...
positive	따뜻한 영화로 감성 충전했네요ㅠㅠ두 배우 연기도 좋고 케미도 최고!
negative	햐... 이게 평점이 왜이러냐....ㅜㅜ쓰레기같은 작품들이 8점9점이고
positive	현우 연기가 물이 올랐음.... 티비로 매일 보고싶어요!!!
positive	인생영화. 10번이상 본듯.
negative	원작 발톱 때만큼도 안되는 영화, 지루하기만 하다
positive	엄마에게 잘해야겠다는 생각이 들었어요...이런 영화 만들어주셔서 감사합니다 뒤를 다시 돌아보게 되네요
positive	저는 재미있게 봤어용 스토리도 좋구
positive	30여년전 이 영화를 접하고 느낀 충격과 감동을 잊지못해  10년 주기로 한번씩 다시보고 있습니다. 매번 볼때마다 감동을주네요.
positive	이런영화 잘 안 보는 편이라.. 솔직히 요즘 볼거없어서 본건데 감동이 있네요 생각외의 명작을 발견한 기분이에요
positive	와 이걸 왜 이제 만드셨어요 진짜 많이 울었습니다..엄마에게 잘하겠습니다 ㅠㅠ
positive	영화볼때 무조건 팝콘 먹으면서 보는데 팝콘 못먹었어여 ㅜㅜ 계속 집중해서 봤네요
positive	오랜만에 만나는 좋은 영화
positive	그냥 조동혁 때문에 봤는데 스토리도 좋네여감동이었어용..
positive	와 이걸 어떻게 만드셨어요? 너무 슬프네요 눈물 콧물 다 뺌 감ㅅㅏ합니다 이런 감동주셔서
positive	이 영화 꼭 흥했으면 합니다. 따뜻했어요♡남주혁 배우 연기 훌륭해요. 모든 출연진들 다 좋았어요♡
positive	영화 너무 재밌게 봤어요ㅠㅠ 배우분들 연기도 너무 탄탄해서 몰입감이 정말 좋았어요!! 또 보러 가고 싶어요ㅠㅠ
positive	영화 보고 부모님에게 표현을 잘해야 겠다는 생각이 들었고앞으로 부모님께 연락을 잘 드려야겠다는 생각이 들었습니당 ㅋㅋ
positive	여러가지 생각을 하게 만들어주는 것 같아여 ㅜㅜ울림이 있는 영화네용...
negative	뭔 내용이여.이게 ㅡㅡ 막판엔 급 ㅁ ㅓ ㅈ ㅣ
positive	영화 스토리는 전형적인 구성인데 씬별로 구성하고 싶었던 영상을 컷별로 넣는것 같은 느낌이라 짤막짤막하게 씬만 감상하기 좋았고, 영화의 전 상영시간을 마지막 손가락질 무대를 위한 준비 시간이었던 것 같습니다. OST가 좋아서 홍보문구대로 미니 콘서트 같은 느낌으로 즐길 수 있었습니다.
negative	이딴 건 대체 왜 수입한 거지?
positive	영화를 다보고나니 나도 빨리 인버전해야될거같다
positive	을지로4가 국도극장인줄 알았는데 지방 변두리였군
negative	어린 도슨이 멋있다가 성인도슨은 별로. 성인 아만다는 예쁜데 어린 아만다는 별로. 해피엔딩인데 큰아들은 도슨의 아이는 아닌가보다.
positive	뭔가 따뜻하고 예쁜영화 한지민 남주혁 두배우의 연기가 호흡 하나하나까지 섬세하고  너무 좋았던
positive	이게 실화였다니 믿을수가 없네요 ㄷㄷㄷ
positive	이게 실화였다니 믿을수가 없네요 ㄷㄷㄷ
positive	정말 볼 만한 영화 무언가 삶에 대해 다시 생각하게함
negative	아유 지루하다마~여주 연기는 인정하다마는이게 평점10이 나온다고?웬만해서 끝까지 완주는 하는데40분에서 끊어보긴 첨인거 같네내가 괜찮은 영화만 골라서 너무 많이 봐서 그런가?
positive	현실고증이 소름돋을정도로 정확한영화
positive	한지민씨 연기가 너무나 조제같았고표정이나 행동이 조제 였습니다.슬프지만 아련하면서  사랑 헤어짐에 용기있는 모습은..조제가 앞으로 당당하게 살수있는 힘이되는것같아요..사랑하면서 헤어지는것에 아쉬움보다는 당당하게 받아들이는모습을 이영화에서 배우네요..한지민씨 여운있는 연기 감동받았고남주혁배우의 앞으로의 좋은모습도기대됩니다!!!♡전 이영화 소장하고싶을정도로 영상도 너무 아름답습니다!!!대박나세요(이미 대박 삘이 보이네요~~♡♡)
negative	착짱죽짱 착짱죽짱 착짱죽짱
negative	?뷔페미니스트 눈먼 돈 atm
negative	영상미 좋음. 시작 부분 개연성 부족. 후반부도 뻔하다(게다가 친구 캐릭터의 작위적 활용도 있음), 비슷한 영화들이랑 똑같은 전개와 구성 배우만 다를 뿐. 남주랑 여자 조연(전 여친. 여배우 역) 국어책 연기력이 보여서 몰입력이 떨어짐 (다른 영화보다 상대적으로) 그래서 그냥 5점... 흔한 여성향 판타지물
positive	니엘의 재발견!! 노래 잘하는 아이돌로만 생각했는데 아역출신이라더니 연기 잘해서 놀랐음!! J 역할 여주분 진짜 예쁘고 OZ 역할 하신분 니엘이랑 케미 찐친같고 좋았음 ㅎㅎ 고막 살살 녹는 OST 듣는 재미+콘서트 보는것 같은 니엘 공연 장면이 계속 기억에 남아서 계속 손가락질 노래 듣고있는중.
negative	그냥 별두개 한지민 연기 좋았고원작을 이틀전에 보고 영화를 봐서조제의 세계에 몰입되지 않음
negative	영상미가 이쁘다고 하는데 뭐가 이쁘다고 하는지 모르겠고 연기는 그럭저럭 볼만했음. 조제 캐릭터는 매력적인데 남주 캐릭터는 별로 공감 못하겠음. 뜬금없이 이여자 저 여자한테 흘리고 다니는 캐릭터인 것 같음. 결국 결말도 뭐 보여준 캐릭터 만큼 뻔한 결말 눈물의 감동도 없었음. 조제가 그냥 안타까웠음. 저럴꺼면 가만히 있는 사람 건들지 말고 그냥 갈길 가지 에휴~
negative	일본영화 리메이크 좀 그만
negative	공산당의 무능을 국민의 희생을 통해서 희석시키는 것을 정당화 시키고 앞뒤 맥락없이 배우들이 눈물 짜는것이 웃기는 연출의 코메디.
negative	이미지복붙 , 팔씨름편에서 대충그린듯한 그림체시즌3으로 다시만들어주세요 제 추억이 파괴당했네요
positive	역시 고전명작. . . 미국의 의료보험실태를 잘 꼬집었네요 잘 보았씁니다
negative	잠와죽는줄.... 남주혁잘생김
positive	마음이 따뜻하면서도 아픈 영화
positive	엔딩크레딧은 올라갔지만 계속해서 조제와 영석이 생각나는 영화
negative	아무 의미 없는 영화. 이렇게 비어 있기도 쉽지 않다.
positive	무조건 사운드 빵빵한 영화관에서 보셔야 합니다. 진짜 콘서트 느낌나요. 니엘, 이보람, 최규진 배우님들 연기도 너무 좋고 스토리 흐름도 너무 좋았습니다.회상씬 나올 때 영상미도 너무 좋았고, 어디 하나 흠잡을곳 없는 완벽한 영화였습니다.
positive	맷데이먼   광팬입니다   맷데이먼   정말  좋아합니다   포드V페라리   너무너무  재밋게  본  맷데이먼  영화는   믿고 보는  영화   안보신  분들  꼭  보세요   완전  강추크리스찬베일도   너무  좋앗습니다     감동적이엇어욤    켄  마일스가  살아잇엇더라면  진짜  좋앗을ㅠㅠㅠ영화  끝나고  너무  마음  아파  한동안  멍  때린ㅠㅠ
positive	여운 진하게 남는 영화. 장면 장면, 연기 하나 하나 곱씹어서 보고 싶은 영화,
negative	처음에는 재밌는데 결말이 너무 어이없음;; 인터넷에 해석좀 찾아볼라는데 뭐 없음;; 보지 마세요..
negative	배우분들의 연기는 너무  좋았으며 영상미도 좋았다고 생각합니다. 그런데 영화가 전체적으로...뭔가 연관성없이 뜬금없는 내용전개가...부분부분은 연기, 장면, 감동 등 좋았는데 이어붙이니...무슨내용인지를 잘 모르겠더라구요..그렇습니다.
negative	원작느낌을 그대로 따라 리메이크 했는데 원작보다 못 하다. 감정선이 끊기는 느낌도 많이 받았고 차라리 색다르게 스토리도 틀었으면 어땠을까.:원작의 매력인 결말 까지도 그대로 따라해 감흥이 없다.
positive	자신만의 세상에서 매일 꿈을 꾸고 있는 조제였다.
negative	보다 잤는데...ㅠㅠ
positive	능글맞은 멜 깁슨의 매력이 터진다. 또라이지만 미워할 수 없는 캐릭터
positive	어릴 땐 마틴 릭스가 멋있어 보였지만 나이가 들어 다시 보니 로저 머터라는 현명한 대인배가 파트너여서 더욱 돋보였던 것. 마틴에게 홀딱 빠진 여주인공 리카도 인상적
positive	지금 봐도 재밌는 형사 영화, 버디 무비의 전설. 간간히 유치한 장면이 나오지만 감안하고 봐도 될만큼 재미는 보장한다
negative	ㅎ ㅏ,,, 평점을 먼저 봤어야 했는데...
negative	리버럴문화엘리트들의 재수없는 우월의식을 볼수 있음. 극중 시골(러스트벨트) 대놓고 개무시하는데 이게 비꼬려는건지 진짜로 무시하는건지 아리송함. 2016년 대선에서 왜 트럼프가 당선됐는지, 미국시골 지지자들의 마음을 알거 같음
positive	평론가들의 평론은 그들만의 리그일뿐...평범한 영화관람객들이 뭘 좋아하고 뭘 싫아하는지는 알까?대단한 배우들은 아낌없이 쓰고 감정선과 액션이 살아 있는데 얘기끝난거지  더불어 마지막 장면의 감동과 속편을 기대하게 만든다면 영화가 할일은 다한거 아닌가? 나머지는 관람객의 몫
positive	일단 스케일이 압도적이라 생생한 느낌을 받긴 하더라고요 재미있게 잘 봤습니다
positive	책으로 본 루터의 종교개혁 이야기를 정확한 고증을 바탕으로 잘 만들어 눈으로 보게해준 영화.. 만들어주셔서 감사
positive	영화 돌멩이의 주제는 신에 대한 맹목적 믿음인 것 같습니다 절대적인 신에 대한 덕구의 믿음은 꾸준한 돌수제비 던지기로 예수님의 수면위에서의 걸음에 대해 일말의 의심도 없지요. 하지만 현실의 벽에서 덕구의 믿음도 흔들립니다한번도 시도해볼 생각조차 안해본 강가에서의 수면위 걸음을 한걸음한걸음씩 시도해보지만 덕구는 무심한 돌멩이처럼 깊은 강물에 점점 잠기기만 하고.. 절대적이었던 믿음이 한순간에 무너져버리는 덕구의 당황스러운 표정이 뇌리에 남습니다..
negative	쓰.레.기 언제까지나 반일팔이가 먹힐거라 생각하는가 개한심
positive	세종이나 장영실 둘 중 하나에만 집중 했다면 어땠을까?
positive	배우들 연기도 좋고 영상도 아름다웠어요
negative	스콧감독은 너무 과대평가되었다 그는 아직 인류의기원과 과학적지식이 확립되지 않은것같다
positive	최애 영화 크리스마스때마다 찾아보는 영화
positive	가상현실은 말 그대로 가상인 걸까. 결국에 사람이 움직이는 공간
positive	원작 일부러 아껴두고 안보고 있었는데 리메이크 나왔다고 해서 이 편부터 개봉당일에 영화관 관람했다. 이 편부터 보길 잘했다. 잔잔하고 무겁다. 알 수 없는 감정으로 마음이 꽉 차는 영화..."네가 나한테 걸어오던 소리가 기억나."
negative	우째..넘 별루ㅠ60년대 불륜 영화 보고 난 느낌
positive	배우 현우의 연기가 빛을 발하는 영화
negative	코미디라고 해서 봤는데... 웃음은 없고 감동만... 이런 죈장
positive	티비 무료영화로 봤는데 스토리도 좋고 감동도 있어서 좋았어요~!주연 배우분들 본명으로 나와서 신기방기했고 마동석,박정민배우분들 간간히 나와서깨알같이 재미있었어요 ㅎㅎ
positive	영화를 보고, 다시 시작하고 싶어졌습니다.
positive	너무 감동적이였어요 ㅠㅠ
positive	감독의 섬세한 영상미가 너무 좋았고 두배우는 원작이 생각나지 않을만큼 두캐릭터에 몰입된듯하다. 잔잔한 스토리탓에 호불호가 있을 수 있겠다만 다보고 엔딩크리딧 올라갈때의 그 먹먹함이 아직 가슴 한켠에 남아있는듯 하다. 한번은 더 보고 조제를 영석이를 느끼고 싶게 만드는 영화다.
negative	어두워서 뭐 당췌 보여야지. 말소리만 들리는데 짜증나
positive	간만에 재밌는영화 긴박감,소재,스토리완벽했습니다
positive	임수정이란 배우 정말멋있다 이 영화 자체다
positive	전도연과 하정우는 감탄할 연기를 편안하게 잘 선보이고, 하정우 캐릭터는 오랫동안 기억에 남을 좋은 캐릭터로 남는다. 과거의 연애에 대해 다시 곱씹어보게 만드는 영화다.
positive	끔찍하고 참혹한 역사의 순간을 잘 표현하고, 그 속에서 스스로 희망과 용기가 되어가는 주인공의 모습은 기대 이상으로 훌륭하게 다가온다. 돈 치들의 연기도 만족스럽다.
negative	캐서린 비글로우 감독 특유의 현장감이 스크린을 뚫고나와 보기 힘들 정도인데, 현재까지도 유효한 인종 문제는 경종을 울리지만 몇몇 캐릭터의 활용과 긴 러닝 타임은 아쉽다.
negative	캐서린 비글로우 감독 특유의 현장감이 스크린을 뚫고나와 보기 힘들 정도인데, 현재까지도 유효한 인종 문제는 경종을 울리지만 몇몇 캐릭터의 활용과 긴 러닝 타임은 아쉽다.
positive	미쳤다.. 한지미 X 남주혁 케미는 여전히 좋다 ㅠㅠ
positive	남주혁은 이제 믿고 보게 될 정도로 성장했네요 아쉬운 몇장면이 있었으나 한번 더 보고 싶을 만큼 좋았습니다
negative	원작보고 너무 좋아서 다시본건데... 시작부터 끝까지 조제의 살아있는 캐릭터가 실종됨.. 혼자만의 세계에서 나름 멋지게 살고있던 조제..그녀만이 가진 독특한매력에 이끌려 그녀의 세상속으로 들어온남자! 이것이 원작이라면 한국판은 그냥 나이많고 어두운 그리고 다소 정신이 이상하고 모잘라보이는 장애인일뿐이었음.. 무엇보다 두사람을 타고 흐르는 사랑의 감정선을 느낄수 없었고 도저히 몰입이 안되더이다. 차라리 원작을 보시길 추천드림
positive	한 장면 장면 음향 영화 색감 놓치지 않기 위해 엄청 집중해서 봤습니다. 영화배우 한지민의 표정연기는 영화가 끝나도 여운을 주는 다시 보고 싶은 연기개인적으로 인물의 표정을 많이 볼 수 있어 좋았습니다.
negative	내 이럴 줄... 조제는 오리지널 하나뿐인 걸로!
negative	생화학 무기로 전세계를 테러한 국가의 영화를 보는자들은 제정신인가.
positive	이런 영화는 10점 주는게 맞죠~뛰어난 영상미와 훈훈한 시민의식마지막 씬도 아주 훌륭했습니다.   살짝 노아의 방주 같은 느낌이 들기도? ㅎㅎ
negative	아 배우들은 화려한데 내용은 뭐 거기서 거기반전이없어 ㅜㅜ
negative	솔직히 인각적으로 별 3개이상 준놈들은 진짜 알바다 이 영화 진짜 보지마라 보는내내 무슨내용인지도 모르겠고 이해하기도 힘든 영화. 여주가 양치기소녀처럼 거짓말만하고 도저히 이해한가는 영화 개빡친 영화 진짜 리뷰 보고도 본 당신은 지옥을 맛볼것다 두시간영화인데 안끝서 빡친영화 영상미는 개뿔
negative	좋아하는 배우가 출연해서 봤는데 그냥 so so 한 영화에요~ 하지만 음악영화가 그렇듯 귀는 즐거운 영화입니다좀 더 임펙트 있는 장면이나 그런게 있으면 좋을거 같아요 그래도 잘 봤습니다
positive	쵝오다.절었다,지렸다.
negative	망작 본이란 이름을 사용 하면 안됨 본시리즈에 똥칠하는영화
positive	일본 공포영화 답게 엄청 재미 있습니다.^^
positive	잔잔하지만 깊고, 인물부터 대사 영상미 모든게 입체로웠습니다.영화 촬영 소식부터 넘 기대되던 영화였어요. 개봉날을 손꼽아 기다리다 드디어 만났습니다. 조제의 집에 초대받은 기분이었네요. N차 관람 하고 싶어지네요. 곧 또 조제의 집으로 놀러갈게요 ^^ 마지막 엔딩크레딧에 아이유의 자장가가 흘러나오는데 넘 좋아서 끝까지 앉아있었어요. 처음부터 끝까지 모든게 다 좋았습니다. 좋은영화 만들어주셔서 감사합니다~
negative	물론 전작에 비하면 작품성이 떨어졌다는 비판이 있다던데 결코 부정할 수 없는 사실이라고 생각합니다, 거기다가 스크린 독점 논란이 있던데, 이 점은 작품성과는 별개죠, 아니, 겨울왕국2가 해외에도 그렇게 인기 있으니까 그만큼 많은 사람들이 볼 가능성이 높은거지, 이 당시 한국 영화가 못만들었으면서도 흥행하는 외국영화에게 뭐라고 욕하고 그럼에도 흥행할 생각 하니까 욕을 먹는거죠, 무엇보다도 은밀하게 위대하게, 명량, 검사외전, 공조, 신과함께, 백두산 같은 영화들 독점 쳐 했는데도 언론은 아무말 안했죠? 이중성 역겹죠?
negative	살면서 이렇게 속터지는 영화는 처음이다. 무능한 주인공은 갈수록 가관이다. 라면 광고인줄 착각하게 하는 진라면 먹방만 기억난다. 주인공 대가리는 왜 저따구로 한건지도 의문이고 머리는 왜 안자람? 오랫동안 굶고 안 씻어도 얼굴은 왜 그리 빤질빤질하고 탱탱하냐. 초반에 경찰아줌마는 뜯어먹히는데 비명도 안 지르냐. 후반부 왜 굳이 집안에서 총을 쏴서 온동네 좀비들 어그로 끄냐. 결말은 더 핵노답. 소리가 엄청날텐데 왜 모르지? 중간에 끊었어야 했는데 아까워거 다 본 것이 너무 후회된다. 내 시간 돌려줘
positive	이해하지 말고 느껴라.그게 정답이다
positive	언제 봐도 재미남 예전엔 웃겼는데 지금보면 슬픔
negative	너무 우울 원작 조제에 대한 해석력에서 떨어짐
positive	어디선가 조제가 살아 숨쉴 거 같아요 그저 따뜻하게 조제를 안아주고 싶은 영화...
positive	코로나만 아니었음 더 흥했을텐데 아쉽지만..엘이 보러갔다 이보림한테 빠져왔음..여신님!~!음원대박ㅡ손가락질짱ㅡ세배우케미도굿ㅈ굿
positive	원작과 또 다른 아련함과 연기를 보여주네요. 결말이 더 슬프고 현실적인듯요.
negative	우디앨런의 추한 망상. 그림과 음악만이 남아 있을뿐
positive	오랜만에 감성 충만한 멜로 영화를 만난 것 같아요. 배우들의 열연과 아름다운 영상미가 조화롭고 여운을 남기는 영화였어요. 한지민배우의 눈빛은 점점 더 깊어지는 것 같네요.
positive	감추려는 자, 범인이다.
negative	초반 액션도 볼만하고 중간 중간 긴장감이 있긴한데 흐름이 너무 자주 끊기는게 아쉽다.
negative	재미존나없음 오션스시리즈는 오션스일레븐만 봐야됨
positive	내 자신을 다시 생각해 보는 계기가 되는 영화
positive	이병헌만을 위한 영화가 아닐까잘생긴 배우는 연기를 못한다 편견이 많은데 사실 맞는 것같이 느껴지기도 하다. 하지만 이병헌은 예외다.단언컨데, 가장 연기 잘하는 배우 중에 하나가 이병헌이다.가장 캐릭터 잘 맞는 배우
negative	그냥그랬어요.. 보면서랑 다 보고나서도 역시 역시일본감성인가 싶은게 ㅜ전 공감도 안되고 전개가 읭? 스러웠음.. ㅠ 두 배우 연기력은 최고에요~ 엔딩크레딧 곡이 다 한 영화
negative	뉴문은 건너뛸걸 그랬네요 ㅎㅎ 매 장면마다 암걸려서 스프라이트 먹으며 참았어요~~~~하...
negative	곡성도아닌것이  시그널안되는것이돈내고 봤음 개욕나올뻔..
positive	제목만 보고 음 그래 둘이 잘되겠구나 로맨스겠구나 하고 오랫동안 시도를 못했던 영화인데, 앞으로 크리스마스 시즌이 되면 나홀로집에 만큼이나 두고두고 생각날 영화예요. 와닿는 대사가 많았어요
negative	원작을 이렇게 개판으로 망쳐놓다니. 스토리설정 개판, 남주연기는 최악.
positive	보고 엉엉울었다.고등학교 시절에 본 게 다행이다.
negative	재미가 부족하다 영화와 다큐는 엄연히 다른 부류다 영화로서 아무것도 느끼지 못했다
positive	진짜 재밌어요 꼭 보셔야할 영화입니다!! 스토리전개도 상상을 초월하고 배우들의 애드립도 정말 신선해요 좀비영화이지만 반전이있는 영화네요 꼭 보셨으면 합니다!!!
positive	수작인 영화인데 대중들은 웃음거리로 소비한다
positive	달을 가리키는데 손가락만 보니까 이해가 안되죠
negative	90분동안 쓰레기를 보여주는 쓰레기영화.
negative	이딴걸 영화라고..  보는동안  짜증이
negative	개 노 잼. ㅇㅇ 절대 보지마라 시간 낭비다
positive	유오성 연기 잘하네.
negative	올해 가장 시간과 돈이 아까웠던 영화.
positive	연기도 좋고 내용도 괜찮네
positive	박진희 예쁘네....
negative	불편한 얼굴이 나오는 것부터 이미 영화 흐름에 방해됐다.
positive	영화장면 전체가 예술이고 작품이다화가의 붓터치만큼 예리하고 섬세하다감독이 화가의 그림에 한폭 한폭 상상력을 더해 담아낸 유례없는 훌륭한 예술작품이 탄생했다
positive	인간 휴 그랜트 같은 영화
negative	너무 억지로 웃기려고 하지말자 좀 오그라든다 찐따들이 이런개그에 웃는거 같던데 내용도 그냥 어거지고 배우들이 아깝다
positive	난 정우성 연기땜에 좋았는데...왜다들정우성연기 별로라고하는지 이해가 안감...조시나뱅뱅이다 ㅋㅋ 너무 좋음
negative	우리 틀딱님들 눈높이에는 여자패고, 사기치고, 도박정도는 아무것도 아님. 빨갱이만 아니면 됨
negative	평점 개사기 이런영화 진짜왜 만드는데?
negative	정말 개어이없는데 알면서두 어쩔수 없이 열심히 노력해서 봤습니다. 제가 최선을 다한 영화입니다.
positive	한석규는 연기 그자체이다
negative	내가 알던 조제는 없다...하..
positive	난 재밌던데ㅋㅋㅋㅋ??
positive	연기 잘하는 배우를 보면 행복해진다. 그동안 인생작이라는 수식어를 한 번도 써본 적 없는데, 이건 내 인생스릴러작이다.
positive	시대를 관통하는 변하지 않는...깊은 여운뛰어난 몰입감그것을 있게해준 많은 완벽한것들
negative	1. 불필요하게 자극적이기만한 베드신 노출2. 같은 여자로서 전혀 이해가 가지 않는 은교의 대사 (비상식적,지나치게 남성편향적) 자신을 성적으로 묘사한 사람에게 고맙다느니.. 베드신으로 이어지는 감정선, 대사도 가관임 (이런 정신나간 미친 여고생이 주인공인줄 알았으면 안 봤음)3. 배우들의 명연기, but 대사쓴놈이나 찍은놈이나 정신상태에 문제있음4. 예술처럼 시작하나 끝으로 갈수록 남는 충격과 감출 수 없는 역겨움.
positive	처음부터 끝까지 긴장감 있게 봤습니다.
positive	영화 안보고 악플다는 분들은 뭐하는 분들인지;지금 중국인들이야 코로나때매 꼴보기 싫고 중화사상 심하게 묻어있지만 저때는 대만국기 쓸 때(참 중국인)입니다. 아이맥스로 봤는데 돈 안아까울 정도로 영상미며 조국 수호의지에서 깊은 감동을 받았고 섣불리 중국영화라 보기 싫었던 제 자신에 부끄러워졌습니다. 그리고 이 영화 중국 내부 개봉시 대만 국기가 음영처리 되었고, 이런 탄압에서도 보여지듯 천안문, 국민혁명군 때 참 중국인은 다 죽었다고 보면 됩니다. 그니깐 영화도 안 보고 욕하는 건 좀 에바인거 같네요.알바 같을까봐 1점뺍니다.
positive	나는 너무 잼났는데?!
negative	아름다운 Human SF 영화. 영상과 스토리에 비해 음악이 몰입을 방해하는 조금 아쉬운 영화.
positive	조제야 니가 진정 사랑을 아는구나
negative	흠...어떻게 이런 배우들을 데리고 이런 결과물이 나온거지...수지 배역이 특히 스토리 상에서 붕 뜨는 느낌이고 억지스러운 캐릭터. 만삭의 몸으로 팔당댐이 무너져 범람하는 한강에 빠졌는데 다음 장면에 멀쩡히 혼자 살아나와서 피난 버스를 타고있고..남자인 내가 지금 빠져도 무조건 OO텐데..배역 설정에서부터 어떤 신파극을 할지 너무 뻔했고, 연기를 잘하고 못하고를 떠나서 극중 지영 등장마다 몰입이 딱딱 끊겼음.하정우나 이병헌 특유의 “쪼”랑 코믹 연기에 피식피식 하면서 봄.여기서부턴 사족.의도한건지는 모르겠는데 이병헌이 극중 초반에 전라도 사투리를 쓰는데 난 그거 보자마자 “내부자들 조상구가 북한 사람됐네ㅋ” 하면서 보고 있었음. 근데 갑자기 전도연이 나오길래 어?? 하면서  내부자들 조상구 대사 중에 “연기에 대한 열정만큼은 전도연이 뺨을 치지” 라는 대사를 속으로 생각하고 있었는데 실제로 약에 취해있는 전도연 뺨을 이병헌이 툭툭 침ㅋㅋㅋ
잔잔한 느낌으로만 가서 중간 몰입이 끊기는 느낌을 받음여운을 느꼈다는 평들이 많은데 여운을 느끼지 못해 내가 이상한가 싶었음
positive	실화 사건이 워낙 유명해서 대충 전개가 어떻게 될지 알고서 보는데도 재미있네요. 인상적인 대사도 많았어요. 많은걸 느끼게 한 영화.
positive	그냥 cg보는 맛이 좋았음 내용은 뭐 딱 오락영화정도?
positive	내가 가장 좋아하는 크리스마스 영화 윌 페렐의  요정 연기가 압권이며 크리스마스 정신이 충만해지는 스토리도 굿 넷플에 올라와있길래 오랜만에 봤는데 봐도봐도 좋음 ㅎㅎ
positive	나중에 유명한 스토리인걸 알았다이국적인 것 시대배경 요소등 볼거리가 많다전반적으로 음휼한 분위기속 희망을 놓지않는 여자주인공을 응원하는 맘으로 지켜봤다몰입도 있는 웰메이드 영화!
positive	재밌고 몰입감이 상당한데 심오하고 어렵다. 조금 알듯하면서 많이 모르겠다 이말이야! 해석을 어떻게 해야 맞는건지 확신이 안된다. 그럼에도 놀란감독 작품답게 수작인건 분명하다.
positive	재밌어요!!~~~남자배우님 멋져요~~그리고 여자주인공도 예쁘세요^*
positive	마지막 엔딩 장면 볼때마다 뭉클해지고 눈시울 떠거워지네
negative	줄거리는 좋게 봤어요~^^여주인공이 집중을 흐려놓네요~!어려서 그런가?초중반에 꺼버리고 싶은거 참고 봤네요~!
positive	알바아님ㅎ 배우님들 연기 진짜 베리굳감동과 재미 다 있어요 강추강추
positive	와 박서준....개쩔어
positive	재밌다 넷플릭스로 봤는데 재밌게 볼만하네요..그리고 신세경 이하늬는     진짜 예쁘다
negative	중요한순간에 쓸데없이 나타나는  정주희 (수진)만  없었어도   100만  넘었을듯
negative	와 소오금 시나리오 수준보소 참담하네
negative	이딴걸 영화라고 만들었나. 배우들 필리핀 관광만 잘 했겠네
positive	코로나에 묻히기 너무 아까운 영화다.. 뭐 하나 빠짐없이 정말 잘 만든 영화인데.. 캐릭터도 스토리도 영상미도 연기도 뭐 하나 빠지는 것 없이 잘 봤습니다. 고맙습니다.
negative	와... 이거 성별 바뀌면 ㅈ되는 영화네 ㄷㄷ
positive	이상하게 저평가된 영화. 8점 후반대 영화지만 하도 저평가되서 10점준다.
positive	영화가 워낙 잔잔해서 누군가는 지루하다 할수 있겠지만 저는 아주 몰입해서 봤습니다. 이것도 영화의 힘이라면 영화의 힘이겠지요
negative	재미는 확실히 있지만 모든 일은 다 여주때문에 발생함. 영화의 재미적 요소라고 하지만 이렇게 까지 지능이 낮아보일 정도로 만든건 오히려 흥미를 낮추는듯
negative	원작은 보고 나서도 긴 여운이나 울림이 있었고 츠네오가 갑자기 길을 걷다가 우는 모습이 아련 했는데 이건 그런 것도 없었음.. 남주가 원작 츠마부키 사토시에 한참 못미침.. 원작 조제는 몸이 그런대도 자신을 보호하기 위해 칼을 휘두르며 씩씩하게 이겨내는 캐릭터인데 한국판 조제는 너무 아파 보이고 너무 차갑고 어느 순간 자격지심도 보이고 몸도 성치 않은 여자를 범했다고 하고 기댈려는 모습이 원작이랑 너무 다른 조제였다. 이 영화를 보고 느낀 건 굳이 왜 리메이크를 했는지 의문이다. 원작에서 느꼈던 감동이 없었다. 그냥 한국스럽게 만들려고 잘 표현 해볼려고 했다면 실패다. 원작이랑 리메이크랑 비슷한 점은 둘 다 엄청 잔잔하다는 거다. 공교롭게도 원작이랑 리메이크판이 같은 런닝타임인데 리메이크판은 너무 지루했다는 거다. 시계만 자꾸 보게 됐다. 그리고 해외여행은 왜 갔는지 이해가 안 갔다. 굳이 해외를 가야 했나 싶기도 하고.. 억지로 넣은 느낌도 났었고.. 그냥 한지민팬이어서 의리로 봤다. 리메이크를 보니 원작을 다시 한번 보고 싶어졌다.
negative	후하게 줘서 6점.. 기대가 커서 그런가 실망이 너무 크네 배우들 연기는 좋음
positive	사실적이라 너무 슬픈 현실그들에게도 사랑이었고다른이들에게도 그들은 사랑이었다현실적인 지옥
negative	진짜 욕나옴...절때 보지마
positive	영상미 하나만으로 ㄷㄷㄷ 여운이 많이 남을 결말....
